2272070,22,182,1,8,2,1,1,0,0,1,0,2,3,2,1,2,12,1,,,2,2,1,105,7,7,,1,3,3
2272071,23,182,1,9,9,2,1,0,0,0,0,1,3,6,1,1,14,0,,,2,2,2,105,7,7,,3,2,1
2272210,24,182,1,5,2,2,1,0,0,0,0,1,3,1,1,1,14,0,,,2,2,2,105,7,7,,1,3,3
2272213,25,182,1,7,8,3,1,0,0,1,0,2,3,4,1,1,13,1,,,4,1,2,105,7,1,1,2,1,2
2269319,26,182,1,9,5,3,1,0,0,0,0,1,3,6,11,1,15,0,,,1,2,2,105,7,7,,1,4,4
2268561,27,182,1,10,3,2,1,0,0,0,0,1,3,5,1,1,15,0,,,1,1,2,105,7,7,,1,3,3
2268189,28,182,1,6,3,2,1,0,0,0,0,1,3,1,1,1,12,0,,,3,1,2,105,7,7,,1,4,4
2268014,29,182,1,9,5,3,1,0,0,0,0,1,3,1,1,1,14,0,,,3,1,2,105,7,7,,1,4,4
2268434,30,182,1,5,1,0,1,0,0,0,1,2,3,5,1,1,14,0,3,,2,2,4,105,7,7,,1,3,3
2267995,31,182,1,9,9,2,1,0,0,0,0,1,3,6,1,2,14,0,,,3,1,2,105,7,7,,3,2,1
2268215,32,182,1,11,5,2,1,0,0,0,0,1,3,1,1,1,12,0,,,2,1,2,105,7,7,,1,4,4
2268237,33,182,1,9,4,2,1,1,0,0,0,2,3,4,1,2,11,0,,,4,2,2,105,7,7,,1,3,3
2268332,34,182,1,11,3,1,1,0,0,0,1,2,3,1,1,1,12,0,,,3,2,2,55,4,4,,1,3,3
2268552,35,182,1,8,3,1,1,0,1,1,0,3,3,3,1,1,15,1,,,3,1,2,55,4,4,,1,3,3
2268553,36,182,1,11,1,1,1,1,0,1,0,3,2,1,1,2,10,2,,,3,1,1,55,9,9,,1,3,3
2268055,37,182,2,9,4,2,1,0,0,0,0,1,3,2,1,2,15,0,3,3,1,1,4,105,7,7,,1,4,4
2268046,38,182,1,6,4,2,1,0,0,0,0,1,3,1,1,2,15,0,,,1,2,2,105,7,7,,1,4,4
2268274,39,182,1,6,4,3,1,0,0,0,0,1,3,1,1,1,15,0,,,1,2,2,105,7,7,,1,4,4
2268450,40,182,1,14,8,1,1,0,0,0,1,2,3,,1,2,14,0,,,,2,1,105,7,1,1,2,1,2
2281099,41,182,1,8,1,3,1,0,0,0,0,1,3,2,1,1,12,0,,,1,2,2,55,10,10,,1,3,3
2268586,42,182,1,16,3,2,2,0,1,1,0,3,3,1,1,1,13,2,3,,,1,4,55,9,9,,1,3,3
2268590,43,182,1,8,8,1,1,0,0,0,0,1,3,2,1,2,15,0,,,3,2,2,55,1,1,1,2,1,2
2268617,44,182,1,10,2,1,1,1,0,0,0,2,3,1,1,1,10,0,,,4,2,2,105,7,7,,1,3,3
2268581,45,182,1,6,3,1,1,0,0,0,0,1,3,,1,1,15,0,,,1,2,1,55,3,3,,1,3,3
2268635,46,182,1,5,3,1,1,0,0,1,0,2,3,1,1,1,15,2,2,,2,2,4,105,7,7,,1,3,3
2273990,47,182,2,8,7,2,1,0,0,0,0,1,3,4,1,2,15,0,,3,1,1,2,105,7,7,,1,4,4
2280575,48,182,1,10,2,0,11,1,0,1,0,3,3,,6,4,10,0,1,,4,2,4,55,4,4,,1,3,3
2273657,49,182,1,5,2,3,1,0,0,0,0,1,3,1,1,1,14,0,,,2,1,1,105,7,7,,1,3,3
2273831,50,182,1,12,2,2,1,0,0,0,0,1,3,1,1,2,11,0,,,4,1,2,105,7,7,,1,3,3
2273903,51,182,1,8,9,1,1,0,0,0,0,1,3,,1,2,15,0,,,2,1,2,105,7,7,,3,2,1
2273901,52,182,1,11,3,3,1,0,0,0,0,1,3,1,1,1,15,0,,,1,2,2,105,7,7,,1,3,3
2273834,53,182,1,9,2,2,1,0,0,1,1,3,2,6,1,3,15,1,,,4,2,2,105,7,7,,1,3,3
2274014,54,182,1,9,1,2,1,0,0,1,0,2,2,7,1,2,12,2,2,,3,1,4,105,7,7,,1,2,3
2273511,55,182,1,13,8,3,1,0,0,1,0,2,2,1,1,2,10,1,,,4,1,2,55,1,1,1,2,1,2
2273554,56,182,1,6,2,3,1,0,0,0,0,1,3,1,1,1,15,0,,,2,1,1,105,7,7,,1,3,3
2273553,57,182,1,12,8,3,1,0,0,0,0,1,3,1,1,2,15,0,,,2,2,1,55,1,1,1,2,1,2
2273516,58,182,1,6,4,1,1,0,0,0,0,1,3,1,1,1,11,0,,,1,1,2,55,3,3,,1,4,4
2273533,59,182,1,11,3,3,1,0,0,1,0,2,2,1,1,2,12,1,,,4,1,2,105,7,7,,1,4,4
2273648,60,182,1,9,4,2,1,0,0,0,0,1,3,4,1,1,15,0,,,1,2,2,105,7,7,,1,4,4
2274423,61,182,1,6,5,2,1,0,0,1,0,2,3,1,1,1,14,2,,,1,2,1,105,7,7,,1,4,4
2274422,62,182,1,11,4,2,1,0,0,1,0,2,2,1,1,2,12,2,,,1,2,1,105,7,7,,1,4,4
2274280,63,182,1,8,8,1,1,0,0,0,1,2,3,5,1,2,11,0,2,,4,2,4,105,7,1,1,2,1,2
2274144,64,182,1,10,2,1,1,0,1,0,1,3,3,1,1,2,10,0,2,,3,2,4,55,10,10,,1,3,3
2274237,65,182,1,6,4,1,1,0,0,0,0,1,3,2,1,2,11,0,,,2,2,2,105,7,7,,1,3,3
2274264,66,182,1,7,1,2,1,0,0,1,0,2,2,1,1,2,12,1,,,2,1,2,105,7,7,,1,4,4
2274369,67,182,1,11,1,2,1,0,0,1,0,2,3,3,1,3,10,1,,,2,1,2,105,7,7,,1,3,3
2274438,68,182,2,9,2,1,1,0,0,0,0,1,3,,1,2,12,0,3,3,3,2,4,105,7,7,,1,3,3
2276949,69,182,1,9,2,2,11,0,0,0,1,2,3,1,6,2,16,0,3,,2,2,4,105,7,7,,1,3,3
2274458,70,182,1,7,4,2,1,0,0,0,0,1,3,2,1,1,15,0,,,3,1,2,105,7,7,,1,4,4
2274543,71,182,1,8,2,1,1,0,0,0,0,1,3,,1,2,14,0,,,2,2,2,105,7,7,,1,3,3
2274605,72,182,1,10,2,1,1,0,0,0,0,1,3,3,1,1,12,0,,,2,2,2,105,7,7,,1,3,3
2274557,73,182,1,11,4,2,1,0,0,0,0,1,3,1,1,1,14,0,,,1,1,2,105,7,7,,1,4,4
2274684,74,182,1,7,4,2,1,0,0,0,0,1,3,1,1,1,14,0,3,,2,2,4,105,8,8,,1,4,4
2274061,75,182,1,10,2,1,1,0,0,0,0,1,3,,1,2,15,0,,,1,1,2,105,7,7,,1,3,3
2273162,76,182,3,11,1,1,1,0,0,0,0,1,3,,1,1,15,0,,3,1,1,2,105,7,7,,1,3,3
2272860,77,182,1,13,2,2,1,0,0,1,0,2,2,1,1,3,11,1,,,3,2,2,105,7,7,,1,3,3
2272853,78,182,1,16,8,2,1,1,0,0,0,2,3,1,1,1,16,0,,,,1,1,105,7,1,1,2,1,2
2273000,79,182,2,7,8,0,1,0,0,0,0,1,3,4,1,2,13,0,,3,1,2,2,55,1,1,1,2,1,2
2273058,80,182,1,5,1,4,1,0,0,0,0,1,3,4,1,2,15,0,,,1,1,2,55,3,3,,1,2,3
2272535,81,182,1,6,3,3,1,0,0,0,0,1,3,1,5,2,12,0,,,2,2,2,105,7,7,,1,4,4
2273142,82,182,1,9,2,2,1,0,0,0,0,1,3,5,1,1,12,0,,,2,2,2,105,7,7,,1,3,3
2273107,83,182,2,6,3,1,1,0,0,1,0,2,2,1,1,2,12,1,3,3,4,2,4,105,7,7,,1,3,3
2273179,84,182,1,9,2,1,1,1,0,0,0,2,3,7,1,2,16,0,3,,2,2,4,105,7,7,,1,3,3
2273197,85,182,1,10,2,2,1,0,0,1,0,2,3,3,1,2,12,1,,,3,2,2,105,7,7,,1,3,3
2273258,86,182,1,11,3,1,1,0,0,0,0,1,3,1,1,1,15,0,,,1,2,2,105,7,7,,1,4,4
2273279,87,182,1,9,4,1,1,0,0,0,0,1,3,1,1,2,11,0,,,1,1,2,55,2,2,,1,4,4
2273276,88,182,1,6,1,2,1,1,0,0,0,2,3,4,1,2,10,0,,,3,2,2,55,10,10,,1,3,3
2281212,89,182,1,10,1,1,1,0,0,0,0,1,3,5,1,2,14,0,,,3,2,2,105,7,7,,1,3,3
2273301,90,182,1,6,1,0,1,0,0,0,0,1,3,4,1,2,14,0,2,,3,2,4,55,10,10,,1,2,3
2281312,91,182,1,10,4,2,1,1,0,0,0,2,3,5,1,1,10,0,,,1,1,2,105,7,7,,1,4,4
2272729,92,182,1,9,2,2,1,0,0,1,0,2,3,2,3,2,14,1,,,3,1,2,105,7,7,,1,3,3
2272846,93,182,1,8,3,2,1,0,0,0,0,1,3,4,1,2,14,0,,,1,2,2,105,7,7,,1,4,4
2281408,94,182,1,9,5,2,1,0,0,0,0,1,3,6,1,1,15,0,,,1,1,2,105,7,7,,1,4,4
2272867,95,182,1,12,3,2,1,1,1,1,0,4,3,1,1,1,11,1,,,2,1,1,105,7,7,,1,4,4
2272971,96,182,1,13,3,2,1,0,0,1,0,2,1,1,1,3,10,1,,,4,1,1,105,7,7,,1,4,4
2272933,97,182,1,11,5,2,1,0,0,0,0,1,3,6,1,1,15,0,,,1,1,2,105,7,7,,1,4,4
2272915,98,182,1,11,3,2,1,0,0,0,0,1,3,5,1,1,15,0,,,1,1,2,105,7,7,,1,4,4
2273006,99,182,1,5,2,1,1,0,1,0,0,2,3,1,1,2,15,0,,,1,2,2,105,8,8,,1,3,3
2273037,100,182,1,12,8,2,1,0,0,1,0,2,1,,1,4,10,1,,,1,2,1,55,1,1,1,2,1,2
2273036,101,182,1,13,2,1,1,0,0,1,0,2,3,1,1,2,12,1,,,4,2,1,105,7,7,,1,3,3
2277912,102,182,1,10,8,4,1,0,1,1,0,3,3,1,1,3,10,2,3,,3,1,4,55,1,1,1,2,1,2
2275523,103,182,1,8,2,2,10,0,0,0,0,1,3,4,13,2,12,0,,,4,2,1,105,7,7,,1,3,3
2278146,104,182,1,11,4,3,1,0,1,0,0,2,3,1,1,2,10,0,,,2,1,2,55,10,10,,1,4,4
2277968,105,182,1,6,1,4,1,0,1,1,1,4,3,1,7,3,14,2,,,4,2,1,105,8,8,,1,3,3
2277824,106,182,1,12,1,0,1,1,0,0,0,2,3,,1,3,10,0,2,,3,2,4,105,8,8,,1,3,3
2277858,107,182,1,11,1,1,1,0,0,0,0,1,3,,1,3,14,0,1,,2,1,4,105,7,7,,1,3,3
2277956,108,182,1,5,1,1,1,0,1,1,0,3,3,1,6,2,15,2,,,2,1,1,105,7,7,,1,2,3
2277958,109,182,1,10,8,1,1,0,0,1,0,2,2,4,1,2,15,1,4,,1,1,5,55,1,1,1,2,1,2
2278039,110,182,1,15,3,0,12,0,0,1,0,2,2,,4,3,15,1,,,,2,1,55,4,4,,1,4,4
2278118,111,182,1,12,1,2,11,0,0,0,0,1,3,3,7,1,10,0,,,2,1,2,105,7,7,,1,3,3
2277993,112,182,1,6,3,1,7,0,0,0,0,1,3,6,7,2,12,0,,,4,1,2,105,7,7,,1,4,4
2278121,113,182,1,9,2,2,1,0,0,0,0,1,3,4,1,2,11,0,,,3,2,2,105,7,7,,1,3,3
2278044,114,182,1,11,1,3,1,0,0,0,0,1,3,1,1,2,15,0,,,4,2,1,105,7,7,,1,3,3
2278009,115,182,1,9,4,1,1,0,0,0,1,2,3,,1,1,13,0,3,,2,1,4,105,7,7,,1,4,4
2277800,116,182,1,9,4,1,1,1,0,0,0,2,3,,1,2,11,0,,,1,1,2,105,7,7,,1,3,3
2281238,117,182,1,11,8,3,1,0,0,1,0,2,2,1,1,3,15,1,,,1,1,2,105,7,1,1,2,1,2
2276973,118,182,2,11,2,1,1,1,0,1,0,3,3,1,1,1,10,1,1,3,3,1,4,105,8,8,,1,3,3
2277065,119,182,1,11,2,2,1,0,0,0,0,1,3,3,1,2,14,0,,,2,2,1,105,7,7,,1,3,3
2277098,120,182,1,9,1,2,1,1,0,0,0,2,3,,1,2,16,0,,,3,1,2,105,7,7,,1,3,3
2275125,121,182,1,10,6,1,11,1,0,1,0,3,3,1,6,2,10,1,,,4,1,1,105,8,8,,1,4,4
2275241,122,182,1,8,4,0,1,0,0,0,0,1,3,3,1,2,12,0,2,,2,2,4,55,3,3,,1,4,4
2275057,123,182,1,13,1,1,1,1,0,1,0,3,2,,1,3,10,1,,,4,2,1,105,7,7,,1,3,3
2280718,124,182,1,9,8,2,11,0,0,1,0,2,3,6,7,2,15,1,,,1,2,2,55,1,1,1,2,1,2
2274901,125,182,2,8,1,1,11,1,0,0,0,2,3,4,6,1,10,0,,3,4,1,1,105,7,7,,1,3,3
2281100,126,182,1,5,2,1,1,0,0,0,0,1,3,2,7,2,12,0,2,,4,2,4,105,8,8,,1,3,3
2275152,127,182,2,8,4,1,1,0,0,0,0,1,3,3,4,2,15,0,3,3,1,2,4,105,7,7,,1,4,4
2275103,128,182,1,8,1,2,1,0,0,1,0,2,3,1,1,2,12,2,,,4,2,1,105,7,7,,1,3,3
2277137,129,182,1,7,5,1,10,0,0,0,0,1,3,,11,2,12,0,2,,3,1,4,105,7,7,,1,4,4
2277121,130,182,1,10,2,0,1,0,0,0,0,1,3,,1,1,14,0,2,,4,2,4,55,4,4,,1,3,3
2276269,131,182,1,9,3,1,1,0,1,0,0,2,3,3,1,2,14,0,,,2,2,2,105,7,7,,1,4,4
2276183,132,182,1,10,1,2,1,0,0,0,1,2,3,1,1,2,11,0,1,,2,2,3,55,10,10,,1,3,3
2276497,133,182,1,7,1,0,11,1,0,0,0,2,3,1,6,1,16,0,3,,4,1,4,55,4,4,,1,3,3
2275966,134,182,1,5,2,3,11,0,0,0,0,1,3,,7,2,15,0,3,,2,1,4,105,7,7,,1,3,3
2276038,135,182,2,5,5,0,11,1,0,0,1,3,3,1,6,1,10,0,,3,3,1,2,105,8,8,,1,4,4
2276154,136,182,1,9,1,2,1,0,0,0,0,1,3,3,1,1,15,0,,,2,2,2,105,7,7,,1,3,3
2276155,137,182,1,5,1,2,1,0,0,0,0,1,3,3,6,1,12,0,,,3,2,2,55,4,4,,1,3,3
2276113,138,182,2,5,4,1,1,0,0,0,0,1,3,1,1,3,14,0,,3,3,2,2,55,3,3,,1,4,4
2276195,139,182,1,8,4,3,1,0,0,0,0,1,3,2,1,1,14,0,,,3,1,2,105,7,7,,1,4,4
2281008,140,182,1,11,3,3,11,0,0,0,0,1,3,1,7,2,16,0,,,1,2,2,105,7,7,,1,4,4
2276323,141,182,1,11,3,1,1,0,0,0,0,1,3,2,1,2,12,0,,,1,1,1,105,7,7,,1,3,3
2276092,142,182,1,10,2,1,1,0,0,0,0,1,3,1,1,1,15,0,,,4,1,2,105,7,7,,1,3,3
2276093,143,182,1,14,2,1,1,0,0,0,0,1,3,,1,1,15,0,,,,2,1,55,3,3,,1,3,3
2276346,144,182,1,8,2,2,1,0,0,0,0,1,3,4,6,3,11,0,,,4,2,2,105,7,7,,1,4,4
2271022,145,182,1,11,4,2,11,0,0,0,0,1,3,1,10,2,15,0,,,1,2,2,105,7,7,,1,4,4
2271194,146,182,1,12,7,2,10,0,0,1,0,2,3,1,1,2,15,1,,,1,1,2,55,3,3,,1,4,4
2271462,147,182,1,5,3,2,1,0,0,0,0,1,3,3,1,2,12,0,2,,3,1,4,105,8,8,,1,3,3
2271266,148,182,1,8,3,1,1,0,0,1,0,2,3,1,1,1,12,1,2,,1,1,4,105,8,8,,1,3,3
2271218,149,182,1,9,2,2,1,0,0,0,0,1,3,4,6,2,15,0,,,3,1,1,105,7,7,,1,3,3
2271144,150,182,1,5,2,4,1,0,1,0,0,2,3,1,1,1,14,0,,,2,2,2,105,7,7,,1,3,3
2271099,151,182,1,10,3,3,1,0,0,0,0,1,3,5,1,1,11,0,,,2,2,2,105,7,7,,1,3,3
2271260,152,182,2,7,5,2,1,0,0,0,0,1,3,2,6,1,15,0,,3,1,1,2,105,7,7,,1,4,4
2271274,153,182,1,12,2,1,2,0,0,0,0,1,3,1,1,1,13,0,,,4,1,2,105,7,7,,1,3,3
2273038,154,182,1,12,9,1,1,0,1,1,0,3,3,1,1,3,10,1,,,4,2,2,55,10,10,,3,2,1
2271327,155,182,1,5,4,2,1,0,0,0,0,1,3,1,6,1,15,0,,,4,1,2,55,3,3,,1,4,4
2271510,156,182,1,11,5,2,1,0,0,1,1,3,2,6,1,2,10,2,,,2,1,2,105,7,7,,1,4,4
2271496,157,182,1,9,3,1,1,1,1,0,0,3,3,4,1,1,11,0,1,,4,2,4,105,7,7,,1,3,3
2271404,158,182,1,12,1,0,1,1,0,0,0,2,3,,1,2,11,0,1,,4,2,4,55,10,10,,1,3,3
2270724,159,182,1,7,8,1,9,1,0,0,0,2,3,2,3,2,16,0,3,,2,2,4,55,1,1,1,2,1,2
2270181,160,182,1,9,7,2,9,0,0,0,0,1,3,1,13,2,16,0,,,1,1,2,55,10,10,,1,4,4
2270949,161,182,1,7,3,1,1,0,0,1,0,2,3,1,1,1,12,1,3,,4,1,4,105,7,7,,1,3,3
2270955,162,182,1,5,3,4,1,0,0,1,0,2,3,1,1,1,15,1,3,,2,1,4,105,7,7,,1,3,3
2271066,163,182,1,8,5,2,1,0,0,0,0,1,3,4,1,1,15,0,,,1,1,2,105,8,8,,1,4,4
2270979,164,182,1,12,9,1,1,0,0,0,0,1,3,1,1,1,15,0,,,1,2,1,105,7,7,,3,2,1
2271083,165,182,1,8,2,1,1,0,0,0,0,1,3,4,1,2,12,0,,,2,1,2,105,7,7,,1,3,3
2281683,166,182,1,11,4,1,1,0,0,0,0,1,3,1,1,1,15,0,,,3,2,1,105,7,7,,1,4,4
2276521,167,182,1,11,2,2,11,0,0,1,0,2,3,5,6,2,10,1,,,2,1,2,105,7,7,,1,3,3
2276396,168,182,1,13,8,2,1,0,0,1,1,3,2,3,1,1,15,1,2,,2,1,4,105,7,1,1,2,1,2
2277260,169,182,1,9,7,2,4,0,0,0,1,2,3,3,1,2,11,0,,,3,1,2,105,7,7,,1,4,4
2277272,170,182,1,6,9,1,1,0,1,1,1,4,3,1,1,2,14,2,3,,4,1,4,105,8,8,,3,2,1
2276403,171,182,1,10,3,2,11,0,1,1,1,4,2,2,6,4,10,2,1,,4,1,4,105,7,7,,1,4,4
2276385,172,182,1,9,5,0,1,1,0,0,0,2,3,1,6,2,11,0,,,4,1,1,105,8,8,,1,4,4
2277395,173,182,1,5,1,0,11,0,0,1,1,3,3,2,6,2,12,1,3,,3,2,4,55,10,10,,1,3,3
2277372,174,182,2,5,7,1,1,0,0,1,0,2,3,1,6,2,10,1,,3,4,1,1,105,7,7,,1,4,4
2280792,175,182,1,7,8,1,11,1,0,0,0,2,3,,7,2,16,0,5,,2,1,4,105,7,1,1,2,1,2
2277440,176,182,1,8,5,1,10,0,0,0,0,1,3,6,6,1,15,0,,,1,1,1,105,7,7,,1,4,4
2276504,177,182,2,8,4,1,1,0,0,0,0,1,3,,3,2,15,0,1,3,1,2,4,105,7,7,,1,4,4
2276560,178,182,1,9,8,1,11,0,0,0,0,1,3,5,6,2,10,0,,,4,1,2,55,10,1,1,2,1,2
2276547,179,182,1,10,1,1,10,0,0,0,0,1,3,3,6,2,11,0,1,,2,2,4,105,7,7,,1,3,3
2276878,180,182,1,4,1,3,1,0,0,1,1,3,3,7,1,1,12,2,,,2,2,2,55,4,4,,1,3,3
2276735,181,182,1,8,8,2,10,1,0,0,0,2,3,4,11,1,16,0,,,2,1,2,55,11,1,1,2,1,2
2276602,182,182,1,6,3,1,1,0,0,0,0,1,3,,1,1,12,0,,,1,2,2,105,7,7,,1,3,3
2276600,183,182,2,7,3,1,11,0,0,0,1,2,3,4,7,2,15,0,,3,4,1,2,105,7,7,,1,3,3
2279067,184,182,1,9,2,1,1,0,0,1,0,2,3,3,1,1,11,1,,,3,1,2,105,7,7,,1,3,3
2278214,185,182,1,10,7,2,1,0,0,0,1,2,3,1,1,1,12,0,,,2,1,2,55,3,3,,1,4,4
2278266,186,182,1,13,1,1,1,1,0,0,0,2,3,1,1,1,10,0,,,4,2,1,55,10,10,,1,2,3
2281428,187,182,1,9,3,0,1,1,0,0,0,2,3,,1,1,10,0,2,,4,1,4,55,9,9,,1,4,4
2278222,188,182,1,8,2,1,1,0,0,0,0,1,3,3,1,1,14,0,,,1,2,2,105,7,7,,1,3,3
2281760,189,182,3,5,9,0,11,0,1,0,0,2,3,1,10,3,11,0,3,3,4,1,4,105,8,8,,3,2,1
2278301,190,182,1,11,2,1,1,1,1,0,0,3,3,1,1,2,11,0,,,4,2,2,105,7,7,,1,3,3
2280549,191,182,1,5,3,1,1,0,0,0,0,1,3,3,1,2,12,0,,,4,1,2,55,4,4,,1,4,4
2278370,192,182,1,6,5,2,1,0,0,0,0,1,3,1,1,1,15,0,,,3,2,2,105,7,7,,1,4,4
2278380,193,182,1,12,1,1,1,0,0,0,0,1,3,1,1,2,13,0,,,3,1,1,105,7,7,,1,3,3
2278438,194,182,1,5,2,2,1,0,1,1,0,3,3,1,1,1,11,1,2,,3,2,4,105,7,7,,1,3,3
2278528,195,182,1,12,1,0,1,1,0,0,0,2,3,,1,3,10,0,3,,4,2,4,55,10,10,,1,3,3
2278567,196,182,1,11,4,1,2,0,0,1,1,3,1,3,1,4,10,1,2,,4,2,4,105,7,7,,1,4,4
2278584,197,182,3,8,3,0,1,1,1,1,0,4,3,1,1,2,10,1,,9,4,1,1,55,10,10,,1,3,3
2278608,198,182,1,7,3,1,1,0,0,0,0,1,3,6,1,1,12,0,2,,4,1,4,105,7,7,,1,3,3
2275394,199,182,1,6,1,2,1,0,0,0,0,1,3,6,1,1,15,0,,,1,1,2,105,7,7,,1,3,3
2275580,200,182,1,6,9,2,8,1,0,0,0,2,3,,3,1,16,0,3,,4,1,4,105,7,7,,3,2,1
2275608,201,182,1,12,2,1,11,1,0,0,0,2,3,1,7,2,10,0,,,4,1,1,105,7,7,,1,3,3
2275783,202,182,1,13,1,0,1,1,0,0,1,3,3,1,1,2,11,0,,,4,2,1,55,10,10,,1,3,3
2275341,203,182,1,9,1,1,1,0,0,0,0,1,3,2,1,1,12,0,,,3,2,2,55,4,4,,1,3,3
2275338,204,182,1,5,3,1,1,0,0,0,0,1,3,1,1,1,12,0,,,3,1,1,55,10,10,,1,3,3
2275482,205,182,3,6,4,4,1,0,0,1,0,2,3,1,6,1,14,2,,3,2,2,2,105,7,7,,1,4,4
2275427,206,182,1,12,2,2,1,0,0,0,0,1,3,1,1,1,13,0,,,4,2,2,105,7,7,,1,3,3
2281576,207,182,2,12,1,0,1,0,0,0,0,1,3,,1,1,12,0,3,3,4,1,4,105,7,7,,1,3,3
2275527,208,182,1,7,4,0,1,0,0,0,0,1,3,,1,2,15,0,3,,1,1,4,55,3,3,,1,4,4
2275604,209,182,1,8,3,0,1,0,0,0,1,2,3,6,1,1,12,0,,,3,1,2,55,4,4,,1,3,3
2278627,210,182,1,7,4,2,1,0,1,1,0,3,3,1,1,1,15,2,,,1,1,1,105,7,7,,1,4,4
2278666,211,182,1,9,2,1,1,0,0,1,0,2,3,5,1,2,15,1,,,3,2,2,105,7,7,,1,3,3
2276912,212,182,2,4,2,0,1,0,1,1,1,4,3,,1,1,12,1,3,3,4,1,4,55,4,4,,1,3,3
2276906,213,182,1,6,1,0,1,0,0,0,1,2,3,1,1,2,12,0,1,,4,2,4,55,10,10,,1,3,3
2278840,214,182,1,4,4,2,1,0,0,0,0,1,3,5,1,1,12,0,,,3,2,2,105,8,8,,1,4,4
2278639,215,182,1,11,4,2,1,0,0,0,0,1,3,1,1,2,14,0,,,1,2,2,105,7,7,,1,4,4
2278686,216,182,1,12,1,1,10,1,0,0,0,2,3,1,1,2,10,0,,,3,2,1,105,7,7,,1,3,3
2278640,217,182,1,10,8,0,1,0,1,1,0,3,3,3,1,3,15,1,,,2,2,2,55,1,1,1,2,1,2
2278621,218,182,1,8,5,2,1,0,0,1,0,2,2,4,1,2,12,1,,,2,2,2,105,7,7,,1,4,4
2278711,219,182,1,10,1,1,1,0,1,0,0,2,3,1,1,1,15,0,,,4,2,2,105,7,7,,1,3,3
2278783,220,182,1,5,4,0,1,0,0,0,0,1,3,1,1,1,14,0,,,2,2,2,105,8,8,,1,4,4
2278726,221,182,1,12,2,1,1,0,0,0,0,1,3,1,1,1,14,0,,,3,1,2,105,8,8,,1,3,3
2278735,222,182,1,6,8,3,1,0,0,0,1,2,3,1,1,1,15,0,,,1,1,1,55,10,1,1,2,1,2
2278910,223,182,1,6,2,1,1,0,0,0,0,1,3,1,1,1,15,0,,,2,2,1,55,4,4,,1,3,3
2278921,224,182,1,5,4,2,1,0,0,0,0,1,3,5,1,1,14,0,,,3,1,2,105,7,7,,1,4,4
2278954,225,182,1,8,1,1,11,0,0,0,0,1,3,4,10,1,15,0,,,2,2,2,55,5,5,,1,3,3
2279010,226,182,1,7,5,3,1,0,0,0,0,1,3,1,4,1,12,0,,,2,2,2,105,7,7,,1,4,4
2278991,227,182,1,6,9,2,1,0,0,0,0,1,3,1,1,2,15,0,,,1,1,2,105,7,7,,3,2,1
2278984,228,182,1,9,9,2,1,0,0,0,0,1,3,5,1,1,16,0,,,3,1,2,105,7,7,,3,2,1
